"","Rodents","superres","Flag","Zdiv","MSW05_Order","MSW05_Genus","MSW05_Species","X1.1_ActivityCycle","X5.1_AdultBodyMass_g","X13.1_AdultHeadBodyLen_mm","X2.1_AgeatEyeOpening_d","X3.1_AgeatFirstBirth_d","X18.1_BasalMetRate_mLO2hr","X5.2_BasalMetRateMass_g","X6.1_DietBreadth","X7.1_DispersalAge_d","X9.1_GestationLen_d","X12.1_HabitatBreadth","X22.1_HomeRange_km2","X22.2_HomeRange_Indiv_km2","X14.1_InterbirthInterval_d","X15.1_LitterSize","X16.1_LittersPerYear","X17.1_MaxLongevity_m","X13.2_NeonateHeadBodyLen_mm","X21.1_PopulationDensity_n.km2","X10.1_PopulationGrpSize","X23.1_SexualMaturityAge_d","X10.2_SocialGrpSize","X24.1_TeatNumber","X12.2_Terrestriality","X6.2_TrophicLevel","X25.1_WeaningAge_d","X5.4_WeaningBodyMass_g","X13.3_WeaningHeadBodyLen_mm","References","X5.5_AdultBodyMass_g_EXT","X16.2_LittersPerYear_EXT","X5.6_NeonateBodyMass_g_EXT","X5.7_WeaningBodyMass_g_EXT","X26.1_GR_Area_km2","X26.2_GR_MaxLat_dd","X26.3_GR_MinLat_dd","X26.4_GR_MidRangeLat_dd","X26.5_GR_MaxLong_dd","X26.6_GR_MinLong_dd","X26.7_GR_MidRangeLong_dd","X27.1_HuPopDen_Min_n.km2","X27.2_HuPopDen_Mean_n.km2","X27.3_HuPopDen_5p_n.km2","X27.4_HuPopDen_Change","X28.1_Precip_Mean_mm","X28.2_Temp_Mean_01degC","X30.1_AET_Mean_mm","X30.2_PET_Mean_mm","WOS_HITS","Production","postnatGR","RelAgeSexMat","RelAgeBirth","logNeoBM","Abrocomidae","Anomaluridae","Aplodontiidae","Bathyergidae","Calomyscidae","Capromyidae","Castoridae","Caviidae","Chinchillidae","Cricetidae","Ctenodactylidae","Ctenomyidae","Cuniculidae","Dasyproctidae","Dinomyidae","Dipodidae","Echimyidae","Erethizontidae","Geomyidae","Gliridae","Heptaxodontidae","Heteromyidae","Hystricidae","Muridae","Myocastoridae","Nesomyidae","Octodontidae","Pedetidae","Petromuridae","Platacanthomyidae","Sciuridae","Spalacidae","Thryonomyidae","MammRich","SpeciesDensity"
"1939","Scolomys_melanops",0,0,0,"Rodentia","Scolomys","melanops",NA,3.27714473299218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2655",NA,NA,NA,NA,9.38439535460276,0.18,-1.53,-0.67,-77.06,-78.34,-77.7,4,3.53950899745967,4,0.16,222.99,177.09,1352.09,1360.18,1.09861228866811,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294,-1.60724378809033
"1940","Scolomys_ucayalensis",0,0,0,"Rodentia","Scolomys","ucayalensis",NA,3.27714473299218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2655",NA,NA,NA,NA,7.8618272268921,-4.96,-5.56,-5.26,-73.48,-73.96,-73.72,1,0.693147180559945,1,0,211.75,259.5,1516.74,1517.99,1.38629436111989,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228,-1.05641333531553
"1941","Scotinomys_teguina",0,0,0,"Rodentia","Scotinomys","teguina",NA,2.45014265735166,NA,13.3,NA,31.2,12,2,NA,3.44041809481544,1,NA,NA,30.95,2.46,NA,NA,NA,NA,NA,3.66279211935062,NA,NA,1,2,21,NA,NA,"1297;1376;1822;2151;2655",NA,3.83,NA,NA,12.0731081207771,17.1,8.36,12.73,-82.21,-95.13,-88.67,6,4.35066495823087,12,0.12,158.13,222.84,1285.98,1651.02,2.30258509299405,NA,NA,NA,NA,0.0453229787866575,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289,-2.7823863935183
"1942","Scotinomys_xerampelinus",0,0,0,"Rodentia","Scotinomys","xerampelinus",NA,2.7127060126384,NA,17.8,NA,31.92,15.2,NA,NA,3.51244056047814,NA,NA,NA,33.1,3.08,NA,NA,NA,NA,NA,4.08142817028887,NA,NA,NA,NA,24.5,NA,NA,"1297;1376;1822;2655",NA,3.71,NA,NA,8.69788508770122,10.1,8.71,9.41,-82.2,-83.93,-83.06,13,3.92137910035217,13,0.12,253.24,255.32,1484.03,1755,1.79175946922805,NA,NA,NA,NA,0.0453229787866575,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,-1.48518742646074
"1943","Sekeetamys_calurus",0,0,0,"Rodentia","Sekeetamys","calurus",NA,4.03618564804857,NA,NA,NA,44.05,58.2,NA,NA,NA,NA,NA,NA,NA,2.9,NA,64.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"543;1297;2655;2978",NA,NA,NA,NA,12.6220909720252,31.44,19.13,25.29,47.03,30.98,39.01,1,3.4968105458651,1,0.12,3.26,214.01,71.42,1365.19,2.30258509299405,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,94,-3.50857660563171
"1944","Selevinia_betpakdalaensis",0,0,0,"Rodentia","Selevinia","betpakdalaensis",2,2.8402473707136,84.99,NA,NA,NA,NA,1,NA,NA,2,NA,NA,NA,6.9,NA,NA,NA,NA,NA,NA,NA,NA,1,3,NA,NA,NA,"1297;2151",NA,NA,NA,NA,12.012010840937,47.34,45.51,46.42,83.13,66.27,74.7,0,1.40609698841607,0,0.000359,25.79,77.64,240.21,572.29,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,103,-3.20391280007583
"1945","Sicista_armenica",0,0,0,"Rodentia","Sicista","armenica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.07639017657145,40.66,40.6,40.63,44.5,44.45,44.47,65,4.39444915467244,65,0.01,41,7.5,565,750.5,1.09861228866811,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0.490015524834477
"1946","Sicista_betulina",0,0,0,"Rodentia","Sicista","betulina",NA,2.18829594659192,NA,NA,NA,32,10,NA,NA,3.44998754583159,NA,NA,NA,NA,5.29,1,48,NA,NA,NA,5.93375598196255,NA,NA,NA,NA,31.21,NA,NA,"543;1297;1822;2151;2655",NA,NA,NA,NA,15.8543509166807,67.02,45.47,56.24,111.22,6.52,58.87,0,3.31454957493648,0,-0.00158,39.11,-5.63,349.71,378.05,2.99573227355399,NA,NA,0.262201388888889,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,-4.59765538734196
"1947","Sicista_caucasica",0,0,0,"Rodentia","Sicista","caucasica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.13769965219352,44.35,43.92,44.14,40.21,39.76,39.98,15,4.06697336542597,15,0.05,91.06,53.19,634.04,839.25,1.38629436111989,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,-1.24860522371133
"1948","Sicista_caudata",0,0,0,"Rodentia","Sicista","caudata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.5732377556634,52.33,44.73,48.53,143.54,135.02,139.28,1,1.81807677754543,1,-0.06,54.05,-20.75,477.24,513.69,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,-3.11770827616035
"1949","Sicista_concolor",0,0,0,"Rodentia","Sicista","concolor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.0268629575055,46.25,33.84,40.05,132.16,73.21,102.69,0,5.19622926846425,12,0.05,57.15,14.98,545.35,785.54,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302,-3.17748775599737
"1950","Sicista_kazbegica",0,0,0,"Rodentia","Sicista","kazbegica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.15997623565093,42.66,42.57,42.61,44.42,44.33,44.38,22,3.13549421592915,22,0,66,-52,635,635,1.09861228866811,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0.0625769957391157
"1951","Sicista_kluchorica",0,0,0,"Rodentia","Sicista","kluchorica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.84387129714734,44.28,42.99,43.63,43.18,40.56,41.87,9,3.65738878702257,9,0.02,62.89,-3.05,631.7,677.67,1.38629436111989,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,-2.3457200592026
"1952","Sicista_napaea",0,0,0,"Rodentia","Sicista","napaea",NA,2.30258509299405,NA,NA,NA,NA,NA,3,NA,2.99573227355399,NA,NA,NA,NA,3.49,1,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,"1297;2151;2655",NA,NA,NA,NA,12.3719617595708,53.54,47.33,50.44,89.3,79.08,84.19,1,2.37117788445966,1,0.01,33.22,-25.12,389.58,525.46,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,-3.3396509670127
"1953","Sicista_pseudonapaea",0,0,0,"Rodentia","Sicista","pseudonapaea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.192139029963,49.68,48.57,49.12,87.73,82.07,84.9,2,2.37024374146786,2,-0.000523,29.22,-45.16,352.18,547.38,1.09861228866811,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,-2.47214723006438
"1954","Sicista_severtzovi",0,0,0,"Rodentia","Sicista","severtzovi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.76010890882999,51.35,50.73,51.04,41.12,40.5,40.81,21,3.26728496407589,21,0,35.99,41.74,393.01,498.84,1.79175946922805,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,-1.37453728347558
"1955","Sicista_strandi",0,0,0,"Rodentia","Sicista","strandi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.4485888101292,52.3,43.07,47.69,46.68,35.76,41.22,1,4.00624168066713,4,0.02,36.98,79.63,444.44,601.01,1.38629436111989,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,-3.26647434132043
"1956","Sicista_subtilis",0,0,0,"Rodentia","Sicista","subtilis",NA,2.46385324059017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1297;2655",NA,NA,NA,NA,15.1182479279187,55.9,41.81,48.86,105.62,17.62,61.62,0,3.66202199994405,1,0.00301,31.27,42.07,381.68,538.71,2.63905732961526,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,-4.23333319122477
"1957","Sicista_tianshanica",0,0,0,"Rodentia","Sicista","tianshanica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.37,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1297",NA,NA,NA,NA,12.6694808539757,47.6,41.66,44.63,87.84,74.66,81.25,2,3.12412548832239,2,0.05,21.29,-2.01,276.72,663.88,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,-3.39848190250461
"1958","Sigmodon_alleni",0,0,0,"Rodentia","Sigmodon","alleni",NA,5.15957240687063,170.03,NA,87,203.25,137.8,NA,NA,3.59731226058845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1297;1822;2615;2655",NA,NA,NA,NA,12.0892570480046,23.71,15.64,19.68,-94.75,-106.34,-100.55,4,3.72158862852364,9,0.06,90.52,210.78,867.66,1602.77,1.6094379124341,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,-2.96474031725061
"1959","Sigmodon_alstoni",1,1,2,"Rodentia","Sigmodon","alstoni",2,4.01998014693324,NA,NA,NA,NA,NA,3,NA,NA,1,NA,NA,NA,5.18,5,NA,NA,5.05967939427518,NA,4.1334050061227,NA,NA,1,1,NA,NA,NA,"730;1297;2151;2159;2655",NA,NA,NA,NA,13.4975044029186,11.18,-1.43,4.87,-49.87,-72.69,-61.28,0,2.97195174488859,0,0.15,141.76,252.89,1364.92,1708.22,2.94443897916644,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,403,-3.25658663551129
"1960","Sigmodon_arizonae",0,0,0,"Rodentia","Sigmodon","arizonae",NA,5.28826703069454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2655",NA,NA,NA,NA,12.7610843365731,34.52,22.18,28.35,-104.4,-114.5,-109.45,0,3.1888289035159,1,0.12,32.38,177.81,560.26,1292.44,2.30258509299405,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205,-3.23031464941998
"1961","Sigmodon_fulviventer",0,0,0,"Rodentia","Sigmodon","fulviventer",NA,5.2778084899165,180.35,NA,77,207.38,137.8,NA,NA,3.59731226058845,1,NA,NA,NA,7.5,NA,NA,NA,7.1648905112436,NA,NA,NA,NA,1,NA,NA,NA,NA,"157;730;1297;1822;2655",NA,NA,NA,NA,13.2166035485899,36.19,19.2,27.7,-100.93,-111.71,-106.32,0,3.4974162394027,0,0.13,35.24,147.95,514.2,1235.56,4.11087386417331,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,-3.33849744987399
"1962","Sigmodon_hirsutus",0,0,0,"Rodentia","Sigmodon","hirsutus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.07944154167984,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,NA
"1963","Sigmodon_hispidus",1,1,8,"Rodentia","Sigmodon","hispidus",2,4.70637206649706,167.5,1.06,65,159.64,110.05,5,NA,3.29583686600433,NA,0.0024,-5.87457079563648,NA,5.44,2,62.4,NA,7.46737106691756,NA,3.91581580366684,1,10,NA,2,15.29,18.2,NA,"365;532;533;543;730;782;783;848;1116;1166;1206;1297;1392;1577;1593;1595;1756;1822;1849;2166;2197;2373;2473;2632;2655;2769",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.52209279817015,0.252748865,2.75757575757576,0.0268108974358974,0.0347222222222222,0.819543935541869,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261,NA
"1964","Sigmodon_inopinatus",0,0,0,"Rodentia","Sigmodon","inopinatus",NA,4.9452074887738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2655",NA,NA,NA,NA,9.93700162915304,-0.81,-3.54,-2.18,-77.98,-79.3,-78.64,2,3.67908161163383,2,0.07,212.79,141.54,1188.22,1356.53,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,-2.13949371514911
"1965","Sigmodon_leucotis",0,0,0,"Rodentia","Sigmodon","leucotis",NA,4.88113386548567,157.25,NA,NA,186.47,128.6,NA,NA,3.5550623063796,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,"1297;1822;2616;2655",NA,NA,NA,NA,12.5564154889684,27.13,16.67,21.9,-96.4,-107.45,-101.92,2,4.62015731579634,4,0.08,61.27,155.77,792.58,1330.48,1.38629436111989,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277,-3.01070219027906
"1966","Sigmodon_mascotensis",0,0,0,"Rodentia","Sigmodon","mascotensis",NA,4.78749174278205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2655",NA,NA,NA,NA,12.4447529145435,20.96,15.64,18.3,-93.64,-105.7,-99.67,6,4.08966697267099,9,0.06,99.85,205.18,908.25,1576.27,2.30258509299405,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260,-2.98971417146484
"1967","Sigmodon_ochrognathus",0,0,0,"Rodentia","Sigmodon","ochrognathus",NA,4.80402104473326,151.14,1,71,154.23,115.1,NA,NA,3.54356462294908,NA,0.00166,-6.15633919029822,NA,3,NA,NA,NA,NA,NA,3.93221771271367,NA,NA,NA,NA,15,NA,NA,"156;1263;1297;1357;1822;2655",NA,NA,NA,NA,12.9434094956219,33.9,24.45,29.18,-102.65,-112.1,-107.38,0,2.79361608943186,0,0.14,28.35,160.21,457.5,1218.95,2.83321334405622,NA,NA,NA,NA,0.744292983122676,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,-3.37083131865386
"1968","Sigmodon_peruanus",0,0,0,"Rodentia","Sigmodon","peruanus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.4711677202723,-0.03,-8.57,-4.3,-78.71,-81.35,-80.03,0,4.48164569970259,25,0.09,57.16,218.19,678.88,1335.65,1.6094379124341,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189,-2.70540303772772
"1969","Sigmodon_planifrons",0,0,0,"Rodentia","Sigmodon","planifrons",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,NA
"1970","Sigmodon_toltecus",0,0,0,"Rodentia","Sigmodon","toltecus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.79175946922805,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277,NA
"1971","Sigmodon_zanjonensis",0,0,0,"Rodentia","Sigmodon","zanjonensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"1972","Sigmodontomys_alfari",0,0,0,"Rodentia","Sigmodontomys","alfari",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.6606890589377,14.92,-2.35,6.28,-71.33,-85.86,-78.59,2,3.9529729917571,4,0.13,200.32,239.82,1422.19,1672.73,1.6094379124341,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,432,-2.86298364857459
"1973","Sigmodontomys_aphrastus",0,0,0,"Rodentia","Sigmodontomys","aphrastus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.82192410296758,9.5,8.25,8.88,-81.71,-83.87,-82.79,10,3.83794580203183,10,0.1,244.2,258.43,1528,1755,1.09861228866811,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248,-1.4368612768619
"1974","Solomys_ponceleti",0,0,0,"Rodentia","Solomys","ponceleti",NA,6.90775527898214,270,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,"1015;2655",NA,NA,NA,NA,9.38114250086113,-5.4,-7.41,-6.41,157.55,154.66,156.11,13,2.89037175789616,13,0.14,182.39,261.39,NA,NA,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,35,-2.53011037772179
"1975","Solomys_salamonis",0,0,0,"Rodentia","Solomys","salamonis",NA,NA,270,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,"1015",546.01,NA,NA,NA,5.42026947729878,-8.98,-9.14,-9.06,160.3,160.06,160.18,13,2.63905732961526,13,0.18,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13,-1.24004977211265
"1976","Solomys_salebrosus",0,0,0,"Rodentia","Solomys","salebrosus",NA,5.98393628068719,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2655",NA,NA,NA,NA,9.38114250086113,-5.4,-7.41,-6.41,157.55,154.66,156.11,13,2.89037175789616,13,0.14,182.39,261.39,NA,NA,0.693147180559945,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,35,-2.53011037772179
"1977","Solomys_sapientis",0,0,0,"Rodentia","Solomys","sapientis",NA,NA,270,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,"1015",546.01,NA,NA,NA,8.25566217969723,-7.5,-8.58,-8.04,159.9,158.41,159.16,13,2.63905732961526,13,0.18,191.99,271.33,NA,NA,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,25,-2.18744852042784
"1978","Solomys_spriggsarum",0,0,0,"Rodentia","Solomys","spriggsarum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA
"1979","Sommeromys_macrorhinos",0,0,0,"Rodentia","Sommeromys","macrorhinos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.693147180559945,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,86,NA
