"","treename","traitname","studies","hPCR","competence","tip","gen","fam","Rodents","superres","Flag","Zdiv","MSW05_Order","MSW05_Genus","MSW05_Species","X1.1_ActivityCycle","X5.1_AdultBodyMass_g","X13.1_AdultHeadBodyLen_mm","X2.1_AgeatEyeOpening_d","X3.1_AgeatFirstBirth_d","X18.1_BasalMetRate_mLO2hr","X5.2_BasalMetRateMass_g","X6.1_DietBreadth","X7.1_DispersalAge_d","X9.1_GestationLen_d","X12.1_HabitatBreadth","X22.1_HomeRange_km2","X22.2_HomeRange_Indiv_km2","X14.1_InterbirthInterval_d","X15.1_LitterSize","X16.1_LittersPerYear","X17.1_MaxLongevity_m","X13.2_NeonateHeadBodyLen_mm","X21.1_PopulationDensity_n.km2","X10.1_PopulationGrpSize","X23.1_SexualMaturityAge_d","X10.2_SocialGrpSize","X24.1_TeatNumber","X12.2_Terrestriality","X6.2_TrophicLevel","X25.1_WeaningAge_d","X5.4_WeaningBodyMass_g","X13.3_WeaningHeadBodyLen_mm","References","X5.5_AdultBodyMass_g_EXT","X16.2_LittersPerYear_EXT","X5.6_NeonateBodyMass_g_EXT","X5.7_WeaningBodyMass_g_EXT","X26.1_GR_Area_km2","X26.2_GR_MaxLat_dd","X26.3_GR_MinLat_dd","X26.4_GR_MidRangeLat_dd","X26.5_GR_MaxLong_dd","X26.6_GR_MinLong_dd","X26.7_GR_MidRangeLong_dd","X27.1_HuPopDen_Min_n.km2","X27.2_HuPopDen_Mean_n.km2","X27.3_HuPopDen_5p_n.km2","X27.4_HuPopDen_Change","X28.1_Precip_Mean_mm","X28.2_Temp_Mean_01degC","X30.1_AET_Mean_mm","X30.2_PET_Mean_mm","WOS_HITS","Production","postnatGR","RelAgeSexMat","RelAgeBirth","logNeoBM","MammRich","SpeciesDensity","ed_equal","cites"
"381","Pearsonomys_annectens","Pearsonomys_annectens",1,0,0,"Pearsonomys_annectens","Pearsonomys","CRICETIDAE","Pearsonomys_annectens",0,0,0,"Rodentia","Pearsonomys","annectens",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.09861228866811,NA,NA,NA,NA,NA,28,NA,5.01085364203901,0
"382","Pennatomys_nivalis","",0,0,0,"Pennatomys_nivalis","Pennatomys","CRICETIDAE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.5106624763337,0
"383","Peromyscus_attwateri","Peromyscus_attwateri",1,1,0,"Peromyscus_attwateri","Peromyscus","CRICETIDAE","Peromyscus_attwateri",0,0,0,"Rodentia","Peromyscus","attwateri",1,3.32862668882732,NA,NA,NA,NA,NA,5,NA,NA,NA,0.00181,-6.30891877789343,NA,3.53,NA,18,NA,5.69211466978852,NA,NA,NA,NA,NA,2,NA,NA,NA,"1297;2151;2561;2655",NA,NA,NA,NA,13.0259240163147,37.64,28.86,33.25,-91.01,-101.85,-96.43,0,3.29175447028077,1,0.04,66.18,167.7,794.5,1092.25,2.63905732961526,NA,NA,NA,NA,NA,118,-3.5852049146704,4.16462698492746,1
"384","Peromyscus_aztecus","Peromyscus_aztecus",1,1,0,"Peromyscus_aztecus","Peromyscus","CRICETIDAE","Peromyscus_aztecus",0,1,1,"Rodentia","Peromyscus","aztecus",1,3.52636052461616,112,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,3.49,NA,NA,NA,6.80238365215147,NA,NA,NA,NA,NA,1,NA,NA,NA,"1297;2151;2655;2926;2927",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.83321334405622,NA,NA,NA,NA,NA,314,NA,2.31111289847359,6
"385","Peromyscus_beatae","Peromyscus_beatae",2,1,0,"Peromyscus_beatae","Peromyscus","CRICETIDAE","Peromyscus_beatae",0,1,1,"Rodentia","Peromyscus","beatae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.30258509299405,NA,NA,NA,NA,NA,297,NA,1.86404681687218,4
"386","Peromyscus_boylii","Peromyscus_boylii",6,1,0,"Peromyscus_boylii","Peromyscus","CRICETIDAE","Peromyscus_boylii",1,1,4,"Rodentia","Peromyscus","boylii",1,3.17387845893747,NA,NA,NA,54.28,23.2,NA,NA,3.14845336057165,NA,0.00285,-5.92567680656998,NA,3.18,NA,18,NA,6.25590358082936,NA,4.03724497018153,NA,NA,NA,NA,NA,NA,NA,"478;635;730;1297;1474;1540;1573;1822;2151;2425;2426;2655;2727",NA,NA,NA,NA,14.7819326836809,46.27,19.6,32.94,-98.1,-123.81,-110.96,0,2.97807733831527,0,0.1,30.57,112.74,426.62,1021.01,4.33073334028633,NA,NA,0.104944444444444,NA,0.340444114840118,363,-3.85980517135183,1.3092096961493,20
"387","Peromyscus_bullatus","Peromyscus_bullatus",0,0,0,"Peromyscus_bullatus","Peromyscus","CRICETIDAE","Peromyscus_bullatus",0,0,0,"Rodentia","Peromyscus","bullatus",1,3.68887945411394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2151;2655",NA,NA,NA,NA,7.97705203581606,19.95,19.47,19.71,-96.99,-97.61,-97.3,92,4.9094881120913,92,0.08,129.59,144.35,1130.43,1459.3,0.693147180559945,NA,NA,NA,NA,NA,120,-1.38520843496239,3.93507280891496,0
"388","Peromyscus_californicus","Peromyscus_californicus",3,1,0,"Peromyscus_californicus","Peromyscus","CRICETIDAE","Peromyscus_californicus",0,0,0,"Rodentia","Peromyscus","californicus",1,3.75373042643355,116,13.5,NA,49.71,47.8,6,NA,3.49499126094852,NA,0.00113,-6.70890442023697,24,1.94,4.37,NA,NA,8.21793234291384,NA,3.91202300542815,NA,NA,NA,2,29.83,17.61,NA,"730;835;1200;1297;1540;1573;1822;1849;1943;1999;2151;2477;2655",NA,NA,NA,NA,11.9748238981791,38.11,29.93,34.02,-114.71,-122.51,-118.61,1,5.14014193158216,2,0.11,31.03,125.13,326.1,1149.77,5.67675380226828,0.543818112,4.08584686774942,NA,NA,0.634477270160732,138,-3.06072085434113,8.19084069523242,165
"389","Peromyscus_caniceps","Peromyscus_caniceps",0,0,0,"Peromyscus_caniceps","Peromyscus","CRICETIDAE","Peromyscus_caniceps",0,0,0,"Rodentia","Peromyscus","caniceps",1,NA,89.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63;2151",22.88,NA,NA,NA,2.89977188240808,25.71,25.64,25.67,-111.02,-111.07,-111.04,4,1.6094379124341,4,0,9,202,NA,NA,0.693147180559945,NA,NA,NA,NA,NA,5,-0.560384922972016,5.57106386325371,0
"390","Peromyscus_carletoni","Peromyscus_boylii",0,0,0,"Peromyscus_carletoni","Peromyscus","CRICETIDAE","Peromyscus_boylii",1,1,4,"Rodentia","Peromyscus","boylii",1,3.17387845893747,NA,NA,NA,54.28,23.2,NA,NA,3.14845336057165,NA,0.00285,-5.92567680656998,NA,3.18,NA,18,NA,6.25590358082936,NA,4.03724497018153,NA,NA,NA,NA,NA,NA,NA,"478;635;730;1297;1474;1540;1573;1822;2151;2425;2426;2655;2727",NA,NA,NA,NA,14.7819326836809,46.27,19.6,32.94,-98.1,-123.81,-110.96,0,2.97807733831527,0,0.1,30.57,112.74,426.62,1021.01,4.33073334028633,NA,NA,0.104944444444444,NA,0.340444114840118,363,-3.85980517135183,1.38588600653609,0
"391","Peromyscus_crinitus","Peromyscus_crinitus",2,0,0,"Peromyscus_crinitus","Peromyscus","CRICETIDAE","Peromyscus_crinitus",0,0,0,"Rodentia","Peromyscus","crinitus",1,2.79239134953596,82.84,16,NA,28.02,19.75,4,NA,3.23198946401358,NA,0.00314,-5.69581430500702,26,3.08,2.05,NA,NA,7.08846720768625,NA,4.26535235911578,1,4,NA,2,23.91,14.09,NA,"730;808;835;880;1215;1297;1495;1822;1943;2151;2477;2655",NA,NA,NA,NA,13.7427562998953,45.35,28.41,36.88,-107.05,-121.59,-114.32,0,2.07065303564676,0,0.12,20.16,95.9,289.4,960.17,2.39789527279837,0.736495416,6.4337899543379,NA,NA,0.340444114840118,205,-3.65664936612991,7.52559179481968,6
"392","Peromyscus_dickeyi","Peromyscus_dickeyi",0,0,0,"Peromyscus_dickeyi","Peromyscus","CRICETIDAE","Peromyscus_dickeyi",0,0,0,"Rodentia","Peromyscus","dickeyi",1,3.35340671782581,100.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"688;2151",NA,NA,NA,NA,-4.92675381011555,27.43,27.43,27.43,-111.86,-111.86,-111.86,1,0.693147180559945,1,0,NA,NA,NA,NA,0.693147180559945,NA,NA,NA,NA,NA,4,2.74172198475697,2.76226352026373,0
"393","Peromyscus_difficilis","Peromyscus_difficilis",0,0,0,"Peromyscus_difficilis","Peromyscus","CRICETIDAE","Peromyscus_difficilis",0,0,0,"Rodentia","Peromyscus","difficilis",1,3.33041719960111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.88,NA,NA,NA,5.08815173652408,NA,NA,NA,NA,NA,NA,25.9,NA,NA,"633;730;835;1297;2151;2655",NA,NA,NA,NA,12.9888329219222,28.8,16.13,22.46,-96.22,-108.28,-102.25,2,4.45748191308849,3,0.07,52.87,159.13,750.5,1289.23,2.70805020110221,NA,NA,NA,NA,NA,310,-3.14961677051984,1.72078777398186,5
"394","Peromyscus_eremicus","Peromyscus_eremicus",5,1,0,"Peromyscus_eremicus","Peromyscus","CRICETIDAE","Peromyscus_eremicus",0,1,1,"Rodentia","Peromyscus","eremicus",1,3.12368563786445,91.4,13.5,NA,29.61,21.5,6,NA,3.30871652886799,2,0.00226,-5.90712339867423,38.5,2.52,3,NA,NA,6.06705891402946,NA,3.99027950339391,1,4,2,2,20.88,NA,NA,"447;635;730;742;786;808;835;1116;1215;1297;1822;1849;1943;2151;2473;2477;2655;2888;2928",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.06044301054642,NA,NA,NA,NA,0.399673721481038,314,NA,4.48169068155811,46
"395","Peromyscus_eva","Peromyscus_eva",0,0,0,"Peromyscus_eva","Peromyscus","CRICETIDAE","Peromyscus_eva",0,0,0,"Rodentia","Peromyscus","eva",1,3.09058780456667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2151;2655",NA,NA,NA,NA,11.0781553799042,28.5,22.86,25.68,-109.39,-113.69,-111.54,1,1.9213246735827,1,0.06,12.43,198.97,NA,NA,1.79175946922805,NA,NA,NA,NA,NA,54,-3.07878799133623,2.95955660579718,0
"396","Peromyscus_fraterculus","Peromyscus_fraterculus",0,0,0,"Peromyscus_fraterculus","Peromyscus","CRICETIDAE","Peromyscus_fraterculus",0,0,0,"Rodentia","Peromyscus","fraterculus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.94591014905531,NA,NA,NA,NA,NA,105,NA,4.48169068155811,1
"397","Peromyscus_furvus","Peromyscus_furvus",0,0,0,"Peromyscus_furvus","Peromyscus","CRICETIDAE","Peromyscus_furvus",0,0,0,"Rodentia","Peromyscus","furvus",1,3.49620448524049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1297;2151;2655",NA,NA,NA,NA,10.0212905879925,21.54,17.95,19.75,-96.5,-99.31,-97.9,22,4.5913754749659,37,0.08,102.43,199.12,1103.8,1441.55,1.6094379124341,NA,NA,NA,NA,NA,192,-2.06888997521059,6.04951253365492,2
"398","Peromyscus_gossypinus","Peromyscus_gossypinus",1,0,0,"Peromyscus_gossypinus","Peromyscus","CRICETIDAE","Peromyscus_gossypinus",1,1,2,"Rodentia","Peromyscus","gossypinus",1,3.32071013074947,98.51,13.5,NA,36.98,21.5,1,NA,3.13549421592915,2,0.00396,-5.30031936921871,NA,3.7,4,15.5,NA,6.2408215052381,NA,3.90358752660704,NA,NA,2,3,22.33,NA,NA,"730;786;1188;1297;1417;1756;1822;1849;1916;1918;2151;2166;2591;2655;2727;3063",NA,NA,NA,NA,13.9564037645665,37.78,24.94,31.36,-75.71,-96.61,-86.16,0,4.01277290852829,5,0.06,103.39,180.86,1009.15,1129.87,4.52178857704904,0.864499078,NA,0.106623655913978,NA,0.340444114840118,98,-4.06996306647252,5.54769840852686,33
"399","Peromyscus_grandis","Peromyscus_grandis",0,0,0,"Peromyscus_grandis","Peromyscus","CRICETIDAE","Peromyscus_grandis",0,0,0,"Rodentia","Peromyscus","grandis",1,4.26267987704132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1297;2151;2655",NA,NA,NA,NA,8.60109674411894,15.68,15,15.34,-89.27,-90.4,-89.84,30,4.11103778516376,30,0.19,132.32,228.78,1491.38,1638.58,1.38629436111989,NA,NA,NA,NA,NA,156,-1.54228425593242,2.31566296469777,1
"400","Peromyscus_gratus","Peromyscus_gratus",0,0,0,"Peromyscus_gratus","Peromyscus","CRICETIDAE","Peromyscus_gratus",0,0,0,"Rodentia","Peromyscus","gratus",1,3.30871652886799,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2151;2655",NA,NA,NA,NA,13.3060876499324,34.71,17.04,25.87,-96.7,-109.19,-102.94,0,4.2780540442909,1,0.09,53.97,158.49,708.83,1314.71,1.79175946922805,NA,NA,NA,NA,NA,337,-3.25113054121531,4.88109678803186,1
"401","Peromyscus_guardia","Peromyscus_guardia",0,0,0,"Peromyscus_guardia","Peromyscus","CRICETIDAE","Peromyscus_guardia",0,0,0,"Rodentia","Peromyscus","guardia",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2151",NA,NA,NA,NA,6.84345139698132,29.58,29,29.29,-113.12,-113.6,-113.36,6,1.94591014905531,6,0.2,11,185,NA,NA,1.94591014905531,NA,NA,NA,NA,NA,8,-2.06898319189014,3.69425991511343,0
"402","Peromyscus_guatemalensis","Peromyscus_guatemalensis",0,0,0,"Peromyscus_guatemalensis","Peromyscus","CRICETIDAE","Peromyscus_guatemalensis",0,0,0,"Rodentia","Peromyscus","guatemalensis",1,3.68887945411394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1297;2151;2655",NA,NA,NA,NA,9.85743628416493,15.95,14.61,15.28,-90.77,-93.02,-91.9,22,4.99002434019213,22,0.11,134.11,201.03,1410.81,1739.49,1.79175946922805,NA,NA,NA,NA,NA,172,-2.04550173701817,2.31566296469777,1
"403","Peromyscus_gymnotis","Peromyscus_gymnotis",0,0,0,"Peromyscus_gymnotis","Peromyscus","CRICETIDAE","Peromyscus_gymnotis",0,0,0,"Rodentia","Peromyscus","gymnotis",1,3.68887945411394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2151;2655",NA,NA,NA,NA,10.6057406481246,15.76,11.1,13.43,-85.63,-93.48,-89.55,22,4.98264725755609,27,0.11,152.62,238.62,1148.38,1748.31,1.09861228866811,NA,NA,NA,NA,NA,171,-2.37301852958537,1.72739832297277,0
"404","Peromyscus_hooperi","Peromyscus_hooperi",0,0,0,"Peromyscus_hooperi","Peromyscus","CRICETIDAE","Peromyscus_hooperi",0,0,0,"Rodentia","Peromyscus","hooperi",1,3.58324112209094,NA,NA,NA,NA,NA,NA,NA,3.51154543883102,NA,NA,NA,NA,3.09,NA,NA,NA,NA,NA,4.35965320569699,NA,NA,NA,NA,22.67,10.07,NA,"1297;2151;2655",NA,NA,NA,NA,9.89832625593055,28.35,24.7,26.53,-101.11,-102.98,-102.05,0,2.49568172295596,0,0.06,17.54,180.39,449.42,957.32,0,NA,3.84351145038168,NA,NA,0.418301291319745,94,-2.32566061942901,5.57106386325371,0
"405","Peromyscus_hylocetes","Peromyscus_hylocetes",3,1,0,"Peromyscus_hylocetes","Peromyscus","CRICETIDAE","Peromyscus_hylocetes",0,0,0,"Rodentia","Peromyscus","hylocetes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.94591014905531,NA,NA,NA,NA,NA,166,NA,2.31111289847359,1
"406","Peromyscus_interparietalis","Peromyscus_interparietalis",0,0,0,"Peromyscus_interparietalis","Peromyscus","CRICETIDAE","Peromyscus_interparietalis",0,0,0,"Rodentia","Peromyscus","interparietalis",1,NA,NA,11.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.9,2.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.43,NA,NA,"447;1297;2151",NA,3.78,NA,NA,3.70475280327023,28.74,28.58,28.66,-112.75,-112.98,-112.87,24,3.2188758248682,24,0.2,NA,NA,NA,NA,1.6094379124341,NA,NA,NA,NA,0.436162647040756,5,-0.909983694939844,5.22205372686373,1
"407","Peromyscus_keeni","Peromyscus_keeni",0,0,0,"Peromyscus_keeni","Peromyscus","CRICETIDAE","Peromyscus_keeni",0,0,0,"Rodentia","Peromyscus","keeni",1,3.34109345759245,93.49,NA,NA,46.69,28.3,NA,NA,NA,NA,0.00327,-5.87101839403211,NA,5.99,2,NA,NA,6.92866513621021,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51;1241;1297;1822;2151;2655",NA,NA,NA,NA,12.0721087593938,58.28,45.65,51.97,-120.24,-136.43,-128.33,0,3.63151513672437,0,0.09,115.59,43.06,417.38,556.89,3.36729582998647,NA,NA,NA,NA,NA,95,-3.2651266138518,2.47817914900671,5
"408","Peromyscus_leucopus","Peromyscus_leucopus",11,1,1,"Peromyscus_leucopus","Peromyscus","CRICETIDAE","Peromyscus_leucopus",1,1,6,"Rodentia","Peromyscus","leucopus",1,2.89425310460414,94.41,13,106.45,33.91,21.4,6,39.2,3.14285833844428,3,0.000887,-6.97069507875601,26.6,4.27,4.5,38,NA,7.27561543455917,2.8,3.80999027986299,NA,4,2,2,21.49,8.94,NA,"226;372;377;458;493;635;693;730;781;786;835;837;959;979;1116;1163;1166;1209;1211;1247;1297;1345;1471;1573;1594;1722;1755;1759;1822;18491942;2004;2021;2151;2154;2155;2201;2406;2477;2539;2569;2655;2701;2727;28252826;3066;3067;3094",NA,NA,NA,NA,15.5804867322312,51.13,15.86,33.49,-62.31,-112.76,-87.53,0,3.80488312987024,0,0.05,64.42,130.26,697.87,956.87,7.23993259132047,0.978019755,4.96666666666667,0.0396052631578947,0.0933771929824561,0.255272505103306,456,-4.10755457051038,5.54769840852686,2490
"409","Peromyscus_levipes","Peromyscus_levipes",2,1,0,"Peromyscus_levipes","Peromyscus","CRICETIDAE","Peromyscus_levipes",0,1,1,"Rodentia","Peromyscus","levipes",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2151",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.94591014905531,NA,NA,NA,NA,NA,247,NA,1.38588600653609,1
"410","Peromyscus_madrensis","Peromyscus_madrensis",0,0,0,"Peromyscus_madrensis","Peromyscus","CRICETIDAE","Peromyscus_madrensis",0,0,0,"Rodentia","Peromyscus","madrensis",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1297;2151",NA,NA,NA,NA,6.03397311855744,21.81,21.25,21.53,-106.2,-106.69,-106.45,7,2.07944154167984,7,0,NA,NA,NA,NA,1.09861228866811,NA,NA,NA,NA,NA,7,-1.7754231893278,2.87105789029718,0
"411","Peromyscus_maniculatus","Peromyscus_maniculatus",27,1,1,"Peromyscus_maniculatus","Peromyscus","CRICETIDAE","Peromyscus_maniculatus",1,1,8,"Rodentia","Peromyscus","maniculatus",1,2.99473177322041,95.75,15.19,86.72,36.46,19.2,4,NA,3.28391422104742,2,0.00203,-5.95996588004861,27.14,4.76,2.6,NA,NA,6.49506916203063,2.8,3.8722421354163,NA,NA,2,2,22.49,8.8,NA,"51;75;364;377;433;434;479;493;543;635;642;693;730;786;787;788;808;834;835;837;1027;1116;1212;1215;1297;1444;1573;1577;1578;15941597;1632;1795;1805;1811;1822;1849;1943;2022;2023;2101;2102;2134;2151;22752406;2473;2477;2496;2524;2655;2701;2772;2775;2823;2824;2888;2943;2978;3066;3067",NA,NA,NA,NA,16.380541815918,65.64,16.2,40.92,-55.61,-139.68,-97.65,0,3.25501487148407,0,0.05,51.3,61.72,486.99,718.81,7.49387388678356,0.736467489,5.08670520231214,NA,NA,0.238046103128795,555,-4.369685938116,2.47817914900671,2490
"412","Peromyscus_mayensis","Peromyscus_mayensis",0,0,0,"Peromyscus_mayensis","Peromyscus","CRICETIDAE","Peromyscus_mayensis",0,0,0,"Rodentia","Peromyscus","mayensis",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2151",NA,NA,NA,NA,5.03180952932766,15.79,15.66,15.73,-91.38,-91.51,-91.44,60,4.35670882668959,60,0.15,81.5,192.5,1471,1649,0,NA,NA,NA,NA,NA,123,-0.0953820011358046,7.87588833991436,0
"413","Peromyscus_megalops","Peromyscus_megalops",4,1,0,"Peromyscus_megalops","Peromyscus","CRICETIDAE","Peromyscus_megalops",0,1,1,"Rodentia","Peromyscus","megalops",1,4.19268046294296,NA,22.8,NA,90.69,66.2,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,3.99249638957802,NA,NA,NA,NA,21.99,NA,NA,"1297;1755;1822;2151;2655",NA,NA,NA,NA,10.684081348689,17.96,15.94,16.95,-94.57,-99.89,-97.23,9,3.76607194994384,12,0.05,100.12,192.06,918.6,1633.28,1.6094379124341,NA,NA,NA,NA,0.589949601325708,199,-2.34118449753137,5.54826872638215,3
"414","Peromyscus_mekisturus","Peromyscus_mekisturus",0,0,0,"Peromyscus_mekisturus","Peromyscus","CRICETIDAE","Peromyscus_mekisturus",0,0,0,"Rodentia","Peromyscus","mekisturus",1,4.094177881665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2151;2655",NA,NA,NA,NA,8.97099121631504,19.41,18.25,18.83,-96.92,-97.63,-97.27,32,4.72986262994541,32,0.07,130.21,165.79,1035.51,1370.07,0,NA,NA,NA,NA,NA,133,-1.77220034148108,2.95955660579718,0
"415","Peromyscus_melanocarpus","Peromyscus_melanocarpus",1,0,0,"Peromyscus_melanocarpus","Peromyscus","CRICETIDAE","Peromyscus_melanocarpus",0,0,0,"Rodentia","Peromyscus","melanocarpus",1,4.07584109065754,125.12,21.9,NA,NA,NA,NA,NA,3.4141136069287,NA,NA,NA,33.55,2.23,NA,NA,NA,NA,NA,4.51568301948656,NA,4,NA,NA,25.8,NA,NA,"1297;2151;2441;2443;2655",NA,3.68,NA,NA,9.02610738957165,18.02,16.75,17.38,-95.9,-96.72,-96.31,12,3.83514196109219,12,0.02,107.51,198.03,1056.63,1584.93,1.09861228866811,NA,NA,NA,NA,0.653212513775344,160,-1.71586864970121,5.54826872638215,0
"416","Peromyscus_melanophrys","Peromyscus_melanophrys",2,0,0,"Peromyscus_melanophrys","Peromyscus","CRICETIDAE","Peromyscus_melanophrys",0,0,0,"Rodentia","Peromyscus","melanophrys",1,3.68887945411394,NA,NA,NA,NA,NA,NA,NA,3.20680324363393,NA,NA,NA,NA,2.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,NA,NA,"835;1297;2151;2655",NA,NA,NA,NA,13.1519732074701,25.89,15.57,20.73,-91.92,-105.2,-98.56,2,4.52080983737002,4,0.06,68.14,177.97,789.35,1348.9,2.19722457733622,NA,NA,NA,NA,NA,342,-3.17780328408756,5.20764537758215,5
"417","Peromyscus_melanotis","Peromyscus_melanotis",1,1,0,"Peromyscus_melanotis","Peromyscus","CRICETIDAE","Peromyscus_melanotis",0,1,1,"Rodentia","Peromyscus","melanotis",1,3.67857656111804,NA,NA,NA,NA,NA,NA,NA,3.21927574488953,NA,0.000513,-7.72194078791914,26.57,3.69,7.5,NA,NA,7.62322152579135,NA,NA,NA,NA,NA,NA,NA,NA,NA,"730;925;926;1297;2151;2655",NA,NA,NA,NA,13.112391038509,30.18,18.54,24.36,-96.81,-108.83,-102.82,2,4.49758497530815,3,0.09,53,162.13,731.01,1289.62,2.56494935746154,NA,NA,NA,NA,0.220108088040055,301,-3.21607257698826,3.69425991511343,4
"418","Peromyscus_melanurus","Peromyscus_melanurus",0,0,0,"Peromyscus_melanurus","Peromyscus","CRICETIDAE","Peromyscus_melanurus",0,0,0,"Rodentia","Peromyscus","melanurus",1,3.68887945411394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1297;2151;2655",NA,NA,NA,NA,8.55471823696823,16.44,15.7,16.07,-96.22,-97.49,-96.85,20,3.39551459852666,20,0.02,73.19,187.47,948,2032.33,0,NA,NA,NA,NA,NA,121,-1.63248155423597,1.78688484147874,0
"419","Peromyscus_merriami","Peromyscus_merriami",0,0,0,"Peromyscus_merriami","Peromyscus","CRICETIDAE","Peromyscus_merriami",0,0,0,"Rodentia","Peromyscus","merriami",1,3.68887945411394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1297;2151;2655",NA,NA,NA,NA,12.1978406554835,33.38,23.55,28.46,-106.18,-113.78,-109.98,0,3.35620001573142,1,0.12,26.37,210.4,505.08,1224.99,3.04452243772342,NA,NA,NA,NA,NA,155,-3.10712318964132,6.01999555173242,0
